,ID,Description,LAST RCVD,Sale_Qty,Inv_Qty,Warehouse,UNIT PRICE
6117,DTA3E5032BL,suede patchwork earring,2017Q3,24.0,12.0,84.0,3.25
6118,DTA3E5032BL,suede patchwork earring,2018Q2,84.0,0.0,0.0,3.25
6119,DTA3E5032BRN,suede patchwork earring,2016Q4,84.0,120.0,36.0,3.25
6120,DTA3E5032BRN,suede patchwork earring,2017Q3,24.0,24.0,36.0,3.25
6121,DTA3E5032BRN,suede patchwork earring,2018Q2,36.0,0.0,0.0,3.25
6122,DTA3E5032JET,suede patchwork earring,2016Q4,84.0,120.0,36.0,3.25
6123,DTA3E5032JET,suede patchwork earring,2017Q3,24.0,24.0,36.0,3.25
6124,DTA3E5032JET,suede patchwork earring,2018Q2,36.0,0.0,0.0,3.25
6125,DTA3N2224RSG,metal pendant nk,2016Q3,0.0,180.0,180.0,4.5
6126,DTA3N2224RSG,metal pendant nk,2016Q4,168.0,0.0,12.0,4.5
6127,DTA3N2224RSS,metal pendant nk,2016Q3,12.0,120.0,108.0,4.5
6128,DTA3N2224RSS,metal pendant nk,2016Q4,108.0,0.0,0.0,4.5
6129,DTA3N2225RSG,metal pendant nk,2016Q3,0.0,120.0,120.0,4.5
6130,DTA3N2225RSG,metal pendant nk,2016Q4,96.0,0.0,24.0,4.5
6131,DTA3N2225RSS,metal pendant nk,2016Q3,0.0,120.0,120.0,4.5
6132,DTA3N2225RSS,metal pendant nk,2016Q4,84.0,0.0,36.0,4.5
6133,DTA3N2228RSG,metal pendant nk,2016Q3,0.0,180.0,180.0,4.5
6134,DTA3N2228RSG,metal pendant nk,2016Q4,288.0,120.0,12.0,4.5
6135,DTA3N2228RSG,metal pendant nk,2017Q1,0.0,120.0,132.0,4.5
6136,DTA3N2228RSG,metal pendant nk,2017Q2,0.0,12.0,144.0,4.5
6137,DTA3N2228RSG,metal pendant nk,2018Q2,144.0,0.0,0.0,4.5
6138,DTA3N2228RSS,metal pendant nk,2016Q3,24.0,120.0,96.0,4.5
6139,DTA3N2228RSS,metal pendant nk,2016Q4,168.0,120.0,48.0,4.5
6140,DTA3N2228RSS,metal pendant nk,2018Q2,48.0,0.0,0.0,4.5
6141,DTA3N2229RSG,metal pendant nk,2016Q3,0.0,120.0,120.0,4.5
6142,DTA3N2229RSG,metal pendant nk,2016Q4,108.0,0.0,12.0,4.5
6143,DTA3N2229RSG,metal pendant nk,2017Q2,12.0,0.0,0.0,4.5
6144,DTA3N2229RSG,metal pendant nk,2018Q2,0.0,12.0,12.0,4.5
6145,DTA3N2229RSS,metal pendant nk,2016Q3,0.0,120.0,120.0,4.5
6146,DTA3N2229RSS,metal pendant nk,2016Q4,96.0,0.0,24.0,4.5
6147,DTA3N2229RSS,metal pendant nk,2017Q2,12.0,0.0,12.0,4.5
6148,DTA3N2237SV-CHA,sealife necklace,2017Q1,1.0,0.0,-1.0,3.75
6149,DTA3N2252WG-BGD,leather short nk,2016Q3,72.0,120.0,48.0,5.0
6150,DTA3N2252WG-BGD,leather short nk,2016Q4,228.0,264.0,84.0,5.0
6151,DTA3N2252WG-BGD,leather short nk,2017Q1,12.0,0.0,72.0,5.0
6152,DTA3N2252WG-BGD,leather short nk,2017Q2,48.0,0.0,24.0,5.0
6153,DTA3N2252WG-BGD,leather short nk,2017Q4,24.0,0.0,0.0,5.0
6154,DTA3N2252WG-BRN,leather short nk,2016Q3,60.0,180.0,120.0,5.0
6155,DTA3N2252WG-BRN,leather short nk,2016Q4,252.0,264.0,132.0,5.0
6156,DTA3N2252WG-BRN,leather short nk,2017Q1,25.0,0.0,107.0,5.0
6157,DTA3N2252WG-BRN,leather short nk,2017Q2,36.0,0.0,71.0,5.0
6158,DTA3N2252WG-BRN,leather short nk,2017Q4,24.0,0.0,47.0,5.0
6159,DTA3N2252WG-BRN,leather short nk,2018Q2,48.0,0.0,-1.0,5.0
6160,DTA3N2252WG-CML,leather short nk,2016Q4,0.0,180.0,180.0,5.0
6161,DTA3N2252WG-CML,leather short nk,2017Q1,36.0,0.0,144.0,5.0
6162,DTA3N2252WG-CML,leather short nk,2017Q2,12.0,0.0,132.0,5.0
6163,DTA3N2252WG-CML,leather short nk,2017Q3,96.0,0.0,36.0,5.0
6164,DTA3N2252WG-CML,leather short nk,2017Q4,24.0,0.0,12.0,5.0
6165,DTA3N2252WG-CML,leather short nk,2018Q2,12.0,0.0,0.0,5.0
6166,DTA3N2252WG-GRY,leather short nk,2016Q3,60.0,240.0,180.0,5.0
6167,DTA3N2252WG-GRY,leather short nk,2016Q4,372.0,480.0,288.0,5.0
6168,DTA3N2252WG-GRY,leather short nk,2017Q1,372.0,120.0,36.0,5.0
6169,DTA3N2252WG-GRY,leather short nk,2017Q2,36.0,0.0,0.0,5.0
6170,DTA3N2252WG-GRY,leather short nk,2017Q3,312.0,312.0,0.0,5.0
6171,DTA3N2252WG-JET,leather short nk,2016Q3,72.0,240.0,168.0,5.0
6172,DTA3N2252WG-JET,leather short nk,2016Q4,432.0,396.0,132.0,5.0
6173,DTA3N2252WG-JET,leather short nk,2017Q1,48.0,0.0,84.0,5.0
6174,DTA3N2252WG-JET,leather short nk,2017Q2,96.0,0.0,-12.0,5.0
6175,DTA3N2252WG-LBR,leather short nk,2016Q4,48.0,420.0,372.0,5.0
6176,DTA3N2252WG-LBR,leather short nk,2017Q1,372.0,0.0,0.0,5.0
6177,DTA3N2252XWS-LGRY,leather short nk,2017Q1,60.0,60.0,0.0,5.0
6178,DTA3N2266GD-TQ,phil   layer stone bar nk,2016Q4,180.0,180.0,0.0,2.5
6179,DTA3N2268GD-GRY,faith  layer stone bar nk,2016Q4,180.0,180.0,0.0,2.5
6180,DTA3N2288SGD-PH,blessed round charm stone nk,2016Q4,180.0,180.0,0.0,2.75
6181,DTA3N2314BGD,stone pendant nk,2016Q4,12.0,120.0,108.0,6.0
6182,DTA3N2314BGD,stone pendant nk,2017Q2,1.0,0.0,107.0,6.0
6183,DTA3N2314BGD,stone pendant nk,2017Q3,36.0,0.0,71.0,6.0
6184,DTA3N2314BGD,stone pendant nk,2018Q1,36.0,0.0,35.0,6.0
6185,DTA3N2314BGD,stone pendant nk,2018Q2,35.0,0.0,0.0,6.0
6186,DTA3N2314GRY,stone pendant nk,2016Q4,24.0,120.0,96.0,6.0
6187,DTA3N2314GRY,stone pendant nk,2017Q1,12.0,0.0,84.0,6.0
6188,DTA3N2314GRY,stone pendant nk,2017Q3,24.0,0.0,60.0,6.0
6189,DTA3N2314GRY,stone pendant nk,2018Q1,24.0,0.0,36.0,6.0
6190,DTA3N2314GRY,stone pendant nk,2018Q2,36.0,0.0,0.0,6.0
6191,DTA3N2314HOW,stone pendant nk,2016Q4,36.0,120.0,84.0,6.0
6192,DTA3N2314HOW,stone pendant nk,2017Q1,24.0,0.0,60.0,6.0
6193,DTA3N2314HOW,stone pendant nk,2017Q3,24.0,0.0,36.0,6.0
6194,DTA3N2314HOW,stone pendant nk,2018Q1,24.0,0.0,12.0,6.0
6195,DTA3N2314HOW,stone pendant nk,2018Q2,12.0,0.0,0.0,6.0
6196,DTA3N2314JET,stone pendant nk,2016Q4,24.0,120.0,96.0,6.0
6197,DTA3N2314JET,stone pendant nk,2017Q3,12.0,0.0,84.0,6.0
6198,DTA3N2314JET,stone pendant nk,2018Q1,24.0,0.0,60.0,6.0
6199,DTA3N2314JET,stone pendant nk,2018Q2,60.0,0.0,0.0,6.0
6200,DTA3N2314SOD,stone pendant nk,2016Q4,12.0,120.0,108.0,6.0
6201,DTA3N2314SOD,stone pendant nk,2017Q1,12.0,0.0,96.0,6.0
6202,DTA3N2314SOD,stone pendant nk,2017Q3,24.0,0.0,72.0,6.0
6203,DTA3N2314SOD,stone pendant nk,2018Q1,36.0,0.0,36.0,6.0
6204,DTA3N2314SOD,stone pendant nk,2018Q2,36.0,0.0,0.0,6.0
6205,DTA3N2320RSG,metal clover pendant nk,2016Q4,96.0,120.0,24.0,3.75
6206,DTA3N2320RSG,metal clover pendant nk,2017Q1,36.0,0.0,-12.0,3.75
6207,DTA3N2320RSG,metal clover pendant nk,2017Q2,0.0,24.0,12.0,3.75
6208,DTA3N2320RSG,metal clover pendant nk,2018Q2,12.0,0.0,0.0,3.75
6209,DTA3N2320RSS,metal clover pendant nk,2016Q4,108.0,120.0,12.0,3.75
6210,DTA3N2320RSS,metal clover pendant nk,2018Q2,12.0,0.0,0.0,3.75
6211,DTA3N2320WG,metal clover pendant nk,2016Q4,168.0,252.0,84.0,3.75
6212,DTA3N2320WG,metal clover pendant nk,2017Q1,60.0,0.0,24.0,3.75
6213,DTA3N2320WG,metal clover pendant nk,2018Q2,24.0,0.0,0.0,3.75
6214,DTA3N2323RSG,metal clover nk,2016Q4,0.0,120.0,120.0,3.75
6215,DTA3N2323RSG,metal clover nk,2018Q2,12.0,0.0,108.0,3.75
6216,DTA3N2323RSG,metal clover nk,2018Q3,108.0,0.0,0.0,3.75
6217,DTA3N2323RSS,metal clover nk,2016Q4,48.0,120.0,72.0,3.75
6218,DTA3N2323RSS,metal clover nk,2017Q1,12.0,0.0,60.0,3.75
6219,DTA3N2323RSS,metal clover nk,2017Q2,12.0,0.0,48.0,3.75
6220,DTA3N2323RSS,metal clover nk,2018Q2,12.0,0.0,36.0,3.75
6221,DTA3N2323RSS,metal clover nk,2018Q3,36.0,0.0,0.0,3.75
6222,DTA3N2323WG,metal clover nk,2016Q4,24.0,120.0,96.0,3.75
6223,DTA3N2323WG,metal clover nk,2017Q1,24.0,0.0,72.0,3.75
6224,DTA3N2323WG,metal clover nk,2017Q2,12.0,0.0,60.0,3.75
6225,DTA3N2323WG,metal clover nk,2018Q2,12.0,0.0,48.0,3.75
6226,DTA3N2323WG,metal clover nk,2018Q3,48.0,0.0,0.0,3.75
6227,DTA3N2324RSG,metal clover stationary nk,2016Q4,12.0,180.0,168.0,3.75
6228,DTA3N2324RSG,metal clover stationary nk,2018Q2,168.0,0.0,0.0,3.75
6229,DTA3N2324RSS,metal clover stationary nk,2016Q4,24.0,120.0,96.0,3.75
6230,DTA3N2324RSS,metal clover stationary nk,2018Q2,96.0,0.0,0.0,3.75
6231,DTA3N2324WG,metal clover stationary nk,2016Q4,180.0,312.0,132.0,3.75
6232,DTA3N2324WG,metal clover stationary nk,2017Q1,24.0,0.0,108.0,3.75
6233,DTA3N2324WG,metal clover stationary nk,2018Q2,108.0,0.0,0.0,3.75
6234,DTA3N2329RSG,clover  rhinestone pendant nk,2016Q4,132.0,180.0,48.0,4.75
6235,DTA3N2329RSG,clover  rhinestone pendant nk,2018Q2,12.0,0.0,36.0,4.75
6236,DTA3N2329RSG,clover  rhinestone pendant nk,2018Q3,36.0,0.0,0.0,4.75
6237,DTA3N2329RSS,clover  rhinestone pendant nk,2016Q4,120.0,120.0,0.0,4.75
6238,DTA3N2329WG,clover  rhinestone pendant nk,2016Q4,156.0,180.0,24.0,4.75
6239,DTA3N2329WG,clover  rhinestone pendant nk,2017Q1,24.0,0.0,0.0,4.75
6240,DTA3N2336BS-JET,pu leather  metal choker nk,2016Q4,396.0,420.0,24.0,3.75
6241,DTA3N2336BS-JET,pu leather  metal choker nk,2017Q1,84.0,60.0,0.0,3.75
6242,DTA3N2336BS-JET,pu leather  metal choker nk,2017Q2,72.0,72.0,0.0,3.75
6243,DTA3N2336WG-BRN,pu leather  metal choker nk,2016Q4,348.0,480.0,132.0,3.75
6244,DTA3N2336WG-BRN,pu leather  metal choker nk,2017Q1,96.0,0.0,36.0,3.75
6245,DTA3N2336WG-BRN,pu leather  metal choker nk,2017Q2,36.0,0.0,0.0,3.75
6246,DTA3N2337BS-JET,pu leather  metal choker nk,2016Q4,240.0,240.0,0.0,3.75
6247,DTA3N2337WG-BRN,pu leather  metal choker nk,2016Q4,240.0,240.0,0.0,3.75
6248,DTA3N2338BS-JET,pu leather  metal choker nk,2016Q4,156.0,180.0,24.0,3.75
6249,DTA3N2338BS-JET,pu leather  metal choker nk,2017Q1,48.0,0.0,-24.0,3.75
6250,DTA3N2338BS-JET,pu leather  metal choker nk,2017Q2,0.0,24.0,0.0,3.75
6251,DTA3N2338WG-BRN,pu leather  metal choker nk,2016Q4,132.0,180.0,48.0,3.75
6252,DTA3N2338WG-BRN,pu leather  metal choker nk,2017Q1,12.0,0.0,36.0,3.75
6253,DTA3N2339WG-CML,pu leather choker nk,2017Q1,12.0,180.0,168.0,4.75
6254,DTA3N2339WG-CML,pu leather choker nk,2017Q2,12.0,0.0,156.0,4.75
6255,DTA3N2339WG-CML,pu leather choker nk,2018Q2,96.0,0.0,60.0,4.75
6256,DTA3N2339WG-JET,pu leather choker nk,2017Q1,12.0,120.0,108.0,4.75
6257,DTA3N2339WG-JET,pu leather choker nk,2017Q2,24.0,0.0,84.0,4.75
6258,DTA3N2339WG-JET,pu leather choker nk,2018Q2,96.0,96.0,84.0,4.75
6259,DTA3N2339WG-TAN,pu leather choker nk,2017Q1,60.0,120.0,60.0,4.75
6260,DTA3N2339WG-TAN,pu leather choker nk,2017Q2,24.0,12.0,48.0,4.75
6261,DTA3N2339WG-TAN,pu leather choker nk,2018Q2,96.0,0.0,-48.0,4.75
6262,DTA3N2348BS-LBR,stone charm nks,2017Q1,156.0,156.0,0.0,2.25
6263,DTA3N2348BS-LBR,stone charm nks,2017Q2,96.0,96.0,0.0,2.25
6264,DTA3N2348BS-LBR,stone charm nks,2017Q3,96.0,96.0,0.0,2.25
6265,DTA3N2348BS-LBR,stone charm nks,2018Q2,108.0,108.0,0.0,2.25
6266,DTA3N2348BS-LBR,stone charm nks,2018Q3,96.0,96.0,0.0,2.25
6267,DTA3N2348WG-LV,stone charm nk,2016Q4,60.0,60.0,0.0,2.0
6268,DTA3N2349CHA,stone  charm turtle nk,2016Q4,60.0,60.0,0.0,2.0
6269,DTA3N2351WG-CHA,stone  charm nk,2017Q1,60.0,60.0,0.0,3.5
6270,DTA3N2351WG-CHA,stone  charm nk,2018Q1,84.0,84.0,0.0,3.5
6271,DTA3N2351WG-PH,stone  charm nk,2016Q4,60.0,60.0,0.0,3.5
6272,DTA3N2351WG-PH,stone  charm nk,2017Q1,60.0,60.0,0.0,3.5
6273,DTA3N2352ABA,ext marquise shape shell,2016Q4,84.0,132.0,48.0,5.25
6274,DTA3N2352ABA,ext marquise shape shell,2017Q1,336.0,384.0,96.0,5.25
6275,DTA3N2352ABA,ext marquise shape shell,2017Q2,12.0,0.0,84.0,5.25
6276,DTA3N2352ABA,ext marquise shape shell,2018Q1,24.0,0.0,60.0,5.25
6277,DTA3N2352ABA,ext marquise shape shell,2018Q2,60.0,0.0,0.0,5.25
6278,DTA3N2352GRY,ext marquise shape shell,2016Q4,96.0,120.0,24.0,5.25
6279,DTA3N2352GRY,ext marquise shape shell,2017Q1,192.0,240.0,72.0,5.25
6280,DTA3N2352GRY,ext marquise shape shell,2017Q2,24.0,0.0,48.0,5.25
6281,DTA3N2352GRY,ext marquise shape shell,2018Q1,12.0,0.0,36.0,5.25
6282,DTA3N2352GRY,ext marquise shape shell,2018Q2,36.0,0.0,0.0,5.25
6283,DTA3N2352MT,ext marquise shape shell,2016Q4,120.0,132.0,12.0,5.25
6284,DTA3N2352MT,ext marquise shape shell,2017Q1,229.0,300.0,83.0,5.25
6285,DTA3N2352MT,ext marquise shape shell,2017Q2,24.0,1.0,60.0,5.25
6286,DTA3N2352MT,ext marquise shape shell,2018Q2,60.0,0.0,0.0,5.25
6287,DTA3N2352PH,ext marquise shape shell,2016Q4,96.0,120.0,24.0,5.25
6288,DTA3N2352PH,ext marquise shape shell,2017Q1,205.0,300.0,119.0,5.25
6289,DTA3N2352PH,ext marquise shape shell,2017Q2,24.0,1.0,96.0,5.25
6290,DTA3N2352PH,ext marquise shape shell,2018Q2,96.0,0.0,0.0,5.25
6291,DTA3N2352WHT,ext marquise shape shell,2016Q4,108.0,120.0,12.0,5.25
6292,DTA3N2352WHT,ext marquise shape shell,2017Q1,229.0,300.0,83.0,5.25
6293,DTA3N2352WHT,ext marquise shape shell,2017Q2,84.0,60.0,59.0,5.25
6294,DTA3N2352WHT,ext marquise shape shell,2018Q2,59.0,0.0,0.0,5.25
6295,DTA3N2353ABA,ext pear shape shell,2016Q4,192.0,240.0,48.0,5.25
6296,DTA3N2353ABA,ext pear shape shell,2017Q1,192.0,324.0,180.0,5.25
6297,DTA3N2353ABA,ext pear shape shell,2017Q2,24.0,0.0,156.0,5.25
6298,DTA3N2353ABA,ext pear shape shell,2018Q1,12.0,0.0,144.0,5.25
6299,DTA3N2353ABA,ext pear shape shell,2018Q2,144.0,0.0,0.0,5.25
6300,DTA3N2353GRY,ext pear shape shell,2016Q4,84.0,120.0,36.0,5.25
6301,DTA3N2353GRY,ext pear shape shell,2017Q1,120.0,192.0,108.0,5.25
6302,DTA3N2353GRY,ext pear shape shell,2017Q2,0.0,12.0,120.0,5.25
6303,DTA3N2353GRY,ext pear shape shell,2018Q1,12.0,0.0,108.0,5.25
6304,DTA3N2353GRY,ext pear shape shell,2018Q2,216.0,216.0,108.0,5.25
6305,DTA3N2353MT,ext pear shape shell,2016Q4,72.0,120.0,48.0,5.25
6306,DTA3N2353MT,ext pear shape shell,2017Q1,180.0,180.0,48.0,5.25
6307,DTA3N2353MT,ext pear shape shell,2018Q1,12.0,0.0,36.0,5.25
6308,DTA3N2353MT,ext pear shape shell,2018Q2,36.0,0.0,0.0,5.25
6309,DTA3N2353PH,ext pear shape shell,2016Q4,84.0,120.0,36.0,5.25
6310,DTA3N2353PH,ext pear shape shell,2017Q1,120.0,180.0,96.0,5.25
6311,DTA3N2353PH,ext pear shape shell,2018Q1,12.0,0.0,84.0,5.25
6312,DTA3N2353PH,ext pear shape shell,2018Q2,84.0,0.0,0.0,5.25
6313,DTA3N2353WHT,ext pear shape shell,2016Q4,108.0,120.0,12.0,5.25
6314,DTA3N2353WHT,ext pear shape shell,2017Q1,192.0,180.0,0.0,5.25
6315,DTA3N2356ABA,ext oval round shell,2016Q4,96.0,120.0,24.0,6.0
6316,DTA3N2356ABA,ext oval round shell,2017Q1,24.0,0.0,0.0,6.0
6317,DTA3N2356GRY,ext oval round shell,2016Q4,72.0,120.0,48.0,6.0
6318,DTA3N2356GRY,ext oval round shell,2017Q1,24.0,0.0,24.0,6.0
6319,DTA3N2356GRY,ext oval round shell,2017Q2,12.0,0.0,12.0,6.0
6320,DTA3N2356GRY,ext oval round shell,2018Q2,12.0,0.0,0.0,6.0
6321,DTA3N2356MT,ext oval round shell,2016Q4,60.0,120.0,60.0,6.0
6322,DTA3N2356MT,ext oval round shell,2018Q2,60.0,0.0,0.0,6.0
6323,DTA3N2356PH,ext oval round shell,2016Q4,48.0,120.0,72.0,6.0
6324,DTA3N2356PH,ext oval round shell,2018Q2,144.0,144.0,72.0,6.0
6325,DTA3N2356WHT,ext oval round shell,2016Q4,72.0,120.0,48.0,6.0
6326,DTA3N2356WHT,ext oval round shell,2018Q2,48.0,0.0,0.0,6.0
6327,DTA3N2371BS-BL,starfish charm necklace,2017Q1,60.0,60.0,0.0,2.0
6328,DTA3N2371BS-BL,starfish charm necklace,2018Q1,120.0,120.0,0.0,2.0
6329,DTA3N2381AMZ,stone  charm nk,2017Q1,1.0,0.0,-1.0,3.5
6330,DTA3N2381BGD,stone  charm nk,2017Q1,1.0,0.0,-1.0,3.5
6331,DTA3N2381CHA,stone  charm nk,2017Q1,1.0,0.0,-1.0,3.5
6332,DTA3N2381GRY,stone  charm nk,2017Q1,1.0,0.0,-1.0,3.5
6333,DTA3N2381LAB,stone  charm nk,2016Q4,216.0,216.0,0.0,3.5
6334,DTA3N2381LAB,stone  charm nk,2017Q1,1.0,0.0,-1.0,3.5
6335,DTA3N2381MOP,stone  charm nk,2017Q1,1.0,0.0,-1.0,3.5
6336,DTA3N2381PJA,stone  charm nk,2016Q4,216.0,216.0,0.0,3.5
6337,DTA3N2381SAG,stone  charm nk,2017Q1,1.0,0.0,-1.0,3.5
6338,DTA3N2381SOD,stone  charm nk,2017Q1,1.0,0.0,-1.0,3.5
6339,DTA3N2382BRN-AMZ,long nat stone  seed bead nk,2016Q4,84.0,180.0,96.0,7.25
6340,DTA3N2382BRN-AMZ,long nat stone  seed bead nk,2018Q2,96.0,0.0,0.0,7.25
6341,DTA3N2382BRN-PJA,long nat stone  seed bead nk,2016Q4,120.0,180.0,60.0,7.25
6342,DTA3N2382BRN-PJA,long nat stone  seed bead nk,2017Q2,3.0,2.0,59.0,7.25
6343,DTA3N2382BRN-PJA,long nat stone  seed bead nk,2018Q2,1.0,2.0,60.0,7.25
6344,DTA3N2382BRN-PJA,long nat stone  seed bead nk,2018Q3,60.0,0.0,0.0,7.25
6345,DTA3N2382BRN-TQ,long nat stone  seed bead nk,2016Q4,60.0,120.0,60.0,7.25
6346,DTA3N2382BRN-TQ,long nat stone  seed bead nk,2018Q2,60.0,0.0,0.0,7.25
6347,DTA3N2382GRY-BGD,long nat stone  seed bead nk,2016Q4,12.0,180.0,168.0,7.25
6348,DTA3N2382GRY-BGD,long nat stone  seed bead nk,2017Q2,1.0,0.0,167.0,7.25
6349,DTA3N2382GRY-BGD,long nat stone  seed bead nk,2018Q2,15.0,52.0,204.0,7.25
6350,DTA3N2382GRY-BGD,long nat stone  seed bead nk,2018Q3,155.0,0.0,49.0,7.25
6351,DTA3N2382GRY-RQ,long nat stone  seed bead nk,2016Q4,0.0,120.0,120.0,7.25
6352,DTA3N2382GRY-RQ,long nat stone  seed bead nk,2018Q2,12.0,0.0,108.0,7.25
6353,DTA3N2382GRY-RQ,long nat stone  seed bead nk,2018Q3,108.0,0.0,0.0,7.25
6354,DTA3N2382JET-DAL,long nat stone  seed bead nk,2016Q4,60.0,180.0,120.0,7.25
6355,DTA3N2382JET-DAL,long nat stone  seed bead nk,2017Q2,1.0,0.0,119.0,7.25
6356,DTA3N2382JET-DAL,long nat stone  seed bead nk,2018Q2,23.0,12.0,108.0,7.25
6357,DTA3N2382JET-DAL,long nat stone  seed bead nk,2018Q3,108.0,0.0,0.0,7.25
6358,DTA3N2383GRY-ABA,long pearl w shell nk,2016Q4,24.0,120.0,96.0,6.5
6359,DTA3N2383GRY-ABA,long pearl w shell nk,2017Q2,1.0,0.0,95.0,6.5
6360,DTA3N2383GRY-ABA,long pearl w shell nk,2017Q4,36.0,0.0,59.0,6.5
6361,DTA3N2383GRY-ABA,long pearl w shell nk,2018Q1,12.0,0.0,47.0,6.5
6362,DTA3N2383GRY-ABA,long pearl w shell nk,2018Q2,48.0,1.0,0.0,6.5
6363,DTA3N2383IV-BRN,long pearl w shell nk,2016Q4,84.0,192.0,108.0,6.5
6364,DTA3N2383IV-BRN,long pearl w shell nk,2017Q4,36.0,0.0,72.0,6.5
6365,DTA3N2383IV-BRN,long pearl w shell nk,2018Q3,72.0,0.0,0.0,6.5
6366,DTA3N2383IV-MOP,long pearl w shell nk,2016Q4,144.0,240.0,96.0,6.5
6367,DTA3N2383IV-MOP,long pearl w shell nk,2017Q2,12.0,0.0,84.0,6.5
6368,DTA3N2383IV-MOP,long pearl w shell nk,2017Q4,48.0,0.0,36.0,6.5
6369,DTA3N2383IV-MOP,long pearl w shell nk,2018Q3,36.0,0.0,0.0,6.5
6370,DTA3N2386BGD,teardrop pendant nk,2016Q4,108.0,228.0,120.0,4.5
6371,DTA3N2386BGD,teardrop pendant nk,2017Q1,24.0,0.0,96.0,4.5
6372,DTA3N2386BGD,teardrop pendant nk,2017Q3,12.0,0.0,84.0,4.5
6373,DTA3N2386BGD,teardrop pendant nk,2018Q1,24.0,0.0,60.0,4.5
6374,DTA3N2386BGD,teardrop pendant nk,2018Q3,24.0,0.0,36.0,4.5
6375,DTA3N2386BRN,teardrop pendant nk,2016Q4,180.0,288.0,108.0,4.5
6376,DTA3N2386BRN,teardrop pendant nk,2017Q1,24.0,0.0,84.0,4.5
6377,DTA3N2386BRN,teardrop pendant nk,2018Q1,24.0,0.0,60.0,4.5
6378,DTA3N2386BRN,teardrop pendant nk,2018Q3,60.0,0.0,0.0,4.5
6379,DTA3N2386IV,teardrop pendant nk,2016Q4,132.0,252.0,120.0,4.5
6380,DTA3N2386IV,teardrop pendant nk,2017Q1,24.0,0.0,96.0,4.5
6381,DTA3N2386IV,teardrop pendant nk,2018Q1,60.0,0.0,36.0,4.5
6382,DTA3N2386IV,teardrop pendant nk,2018Q3,36.0,0.0,0.0,4.5
6383,DTA3N2386JET,teardrop pendant nk,2016Q4,180.0,288.0,108.0,4.5
6384,DTA3N2386JET,teardrop pendant nk,2017Q1,12.0,0.0,96.0,4.5
6385,DTA3N2386JET,teardrop pendant nk,2018Q1,24.0,0.0,72.0,4.5
6386,DTA3N2386JET,teardrop pendant nk,2018Q3,72.0,0.0,0.0,4.5
6387,DTA3N2390BRN-SOD,stone  choker nk,2016Q4,252.0,288.0,36.0,3.5
6388,DTA3N2390DBR-BGD,stone  choker nk,2016Q4,384.0,492.0,108.0,3.5
6389,DTA3N2390DBR-BGD,stone  choker nk,2017Q2,12.0,0.0,96.0,3.5
6390,DTA3N2390DBR-BGD,stone  choker nk,2018Q2,0.0,12.0,108.0,3.5
6391,DTA3N2390JET-GRY,stone  choker nk,2016Q4,336.0,432.0,96.0,3.5
6392,DTA3N2390JET-GRY,stone  choker nk,2017Q1,12.0,0.0,84.0,3.5
6393,DTA3N2390JET-GRY,stone  choker nk,2017Q2,48.0,12.0,48.0,3.5
6394,DTA3N2390LBR-SAG,stone  choker nk,2016Q4,300.0,348.0,48.0,3.5
6395,DTA3N2390LBR-SAG,stone  choker nk,2017Q1,12.0,0.0,36.0,3.5
6396,DTA3N2390LBR-SAG,stone  choker nk,2017Q2,36.0,0.0,0.0,3.5
6397,DTA3N2400BS-CHA,starfish stone nk,2017Q1,216.0,216.0,0.0,2.75
6398,DTA3N2400BS-CHA,starfish stone nk,2017Q2,84.0,84.0,0.0,2.75
6399,DTA3N2400WG-BLS,starfish stone nk,2017Q1,60.0,60.0,0.0,2.75
6400,DTA3N2400WG-BLS,starfish stone nk,2017Q2,84.0,84.0,0.0,2.75
6401,DTA3N2408AMZ,wrapping wired natural,2016Q4,60.0,60.0,0.0,5.25
6402,DTA3N2408GRY,wrapping wired natural,2016Q4,60.0,60.0,0.0,5.25
6403,DTA3N2408JET,wrapping wired natural,2016Q4,60.0,60.0,0.0,5.25
6404,DTA3N2408PJA,wrapping wired natural,2016Q4,60.0,60.0,0.0,5.25
6405,DTA3N2408SAG,wrapping wired natural,2016Q4,60.0,60.0,0.0,5.25
6406,DTA3N2431IV,silkcord pendant nk,2016Q4,96.0,360.0,264.0,4.75
6407,DTA3N2431IV,silkcord pendant nk,2017Q1,132.0,0.0,132.0,4.75
6408,DTA3N2431IV,silkcord pendant nk,2017Q2,36.0,0.0,96.0,4.75
6409,DTA3N2431IV,silkcord pendant nk,2018Q1,24.0,0.0,72.0,4.75
6410,DTA3N2431IV,silkcord pendant nk,2018Q2,72.0,0.0,0.0,4.75
6411,DTA3N2431JET,silkcord pendant nk,2016Q4,96.0,360.0,264.0,4.75
6412,DTA3N2431JET,silkcord pendant nk,2017Q1,168.0,0.0,96.0,4.75
6413,DTA3N2431JET,silkcord pendant nk,2017Q2,24.0,0.0,72.0,4.75
6414,DTA3N2431JET,silkcord pendant nk,2018Q1,36.0,0.0,36.0,4.75
6415,DTA3N2431JET,silkcord pendant nk,2018Q2,24.0,0.0,12.0,4.75
6416,DTA3N2431JET,silkcord pendant nk,2018Q3,12.0,0.0,0.0,4.75
6417,DTA3N2431LBL,silkcord pendant nk,2016Q4,72.0,240.0,168.0,4.75
6418,DTA3N2431LBL,silkcord pendant nk,2017Q1,120.0,72.0,120.0,4.75
6419,DTA3N2431LBL,silkcord pendant nk,2017Q2,12.0,0.0,108.0,4.75
